ID,Number of Cities,Std. Dev. of Distance Matrix,X Coord. of Centroid,Y Coord. of Centroid,Radius of Customer Position,Fraction of Distinct Distance Matrix,Std. Dev. of Nearest Neighbor Distance,CV of Nearest Neighbor Distance,Ratio of Clusters to Total Customers,Ratio of Outlier Customers to Total Customers,Ratio of Edge Customers to Total Customers,Number of Clusters,Avg. Cluster Radius,X Coord. of Depot,Y Coord. of Depot,Std. Dev. of Customer Demand,Ratio of Total Demand to Total Capacity,Ratio of Max. Cluster Demand to Total Capacity,Ratio of Outlier Demand to Total Demand,Ratio of Max. Demand to Vehicle Capacity,Avg. Route Length,Area of Instance,Min. Number of Trucks,Label
2490,49,129.6259075,255,235,180.5178322,0.96,25.40887493,0.73905449,0.040816327,0.142857143,0.06122449,2,91.46473653,250,250,0.083215015,0.928571429,4.264705882,0.131221719,0.294117647,7,214360,7,SOM
2491,109,123.3856709,198,246,154.5593979,0.75,11.65227536,0.717364547,0.018348624,0.110091743,0.055045872,2,65.07280312,0,0,0.036113207,0.99546773,4.97715736,0.075942451,0.123096447,15.57142857,190417,7,SOM
2492,129,122.2218659,246.5,250,189.7768319,0,0.741318267,0.039207231,0.03875969,0,0.07751938,5,124.412,250,250,0,0.969924812,1.368421053,0,0.052631579,18.42857143,190000,7,SOM
2493,114,118.9755402,256.5,249,171.3566111,0.8,15.11333675,0.638506717,0.026315789,0.131578947,0.140350877,3,76.7545291,250,250,0.013018478,0.982281285,5.286821705,0.130777903,0.07751938,16.28571429,239538,7,SOM
2494,29,138.8237046,253,263,191.6658092,0.97,27.02671071,0.470422022,0.068965517,0.103448276,0.103448276,2,108.0797006,0,0,0.028746596,0.885245902,2.836065574,0.078703704,0.163934426,7.25,246000,4,SOM
2495,54,118.6611827,243.5,254,180.4445458,0.95,24.19136588,0.650708329,0.018518519,0.092592593,0.185185185,1,168.8974878,324,57,0.011014351,0.755079826,2.772859216,0.081931764,0.07256894,13.5,220410,4,SOM
2496,134,133.9285673,252.5,250,197.4313102,0.76,17.51332592,0.814428266,0.044776119,0.179104478,0.111940299,6,41.55549134,250,250,6.94E-18,0.985294118,4.411764706,0.179104478,0.058823529,16.75,244530,8,SOM
2497,184,125.2178092,247.5,249,188.6802394,0.63,10.83177243,0.573744107,0.016304348,0.065217391,0.108695652,3,86.85054695,250,250,0.024113821,0.945868946,6.769230769,0.067269076,0.085470085,20.44444444,246510,9,SOM
2498,164,127.5212327,250,250,196.5547082,0.71,10.43298547,0.513614665,0.054878049,0.042682927,0.176829268,9,47.26806165,250,250,0.01529649,0.935244161,6.378980892,0.040781579,0.105095541,11.71428571,248004,14,SOM
2499,64,122.5749509,245,253.5,188.2689564,0.94,21.59735501,0.67489974,0.0625,0.109375,0.171875,4,70.69017204,250,250,0,0.984615385,2.230769231,0.109375,0.076923077,12.8,235698,5,SOM
2500,59,119.6303681,247.5,144,157.9246681,0.91,15.19938052,0.71407992,0.033898305,0.118644068,0.084745763,2,76.99442449,120,83,0.00900461,0.899529364,1.402701044,0.116696997,0.061387354,19.66666667,139590,3,SOM
2501,29,129.3018077,255,255,204.8941028,0.98,28.28859438,0.557728301,0.068965517,0.137931034,0.172413793,2,112.7850001,250,250,0.01295224,0.774752475,0.746110325,0.14057508,0.070721358,14.5,227360,2,SOM
2502,94,116.6870337,248.5,247.5,175.1105123,0.87,15.72817311,0.616781319,0.042553191,0.234042553,0.127659574,4,62.76758761,462,267,0.009635438,0.958046768,2.633425034,0.23919598,0.068775791,18.8,239105,5,SOM
2503,104,112.8024802,253.5,244,155.2074261,0.82,17.74625278,0.698457286,0.009615385,0.134615385,0.038461538,1,139.166233,0,0,0.039158679,0.875289094,5.362391034,0.124796748,0.123287671,14.85714286,234728,7,SOM
2504,109,129.3205375,250.5,248.5,199.9542751,0.84,12.63333984,0.47733898,0.073394495,0.174311927,0.165137615,8,49.33010104,250,250,0.118138238,0.919642857,2.577380952,0.161003236,0.571428571,13.625,242063,8,SOM
2505,104,137.2929556,249.5,247,206.7038207,0.87,17.30482071,0.684468717,0.028846154,0.115384615,0.096153846,3,92.11208168,0,0,0.025869295,0.904530744,3.854368932,0.114490161,0.097087379,17.33333333,245021,6,SOM
2506,149,126.2336602,248,251.5,177.0520676,0.7,13.1405724,0.654868507,0.033557047,0.187919463,0.127516779,5,47.97925014,0,0,0.02467413,0.892290249,3.984126984,0.18043202,0.079365079,21.28571429,247005,7,SOM
2507,79,123.3818225,247.5,250,187.2115519,0.03,4.130146241,0.131275099,0.063291139,0,0.126582278,5,122.3466667,0,0,0.023372474,0.947058824,1.962848297,0,0.154798762,7.9,216000,10,SOM
2508,59,122.6144609,251.5,247,181.380046,0.95,18.40681011,0.550651572,0.033898305,0.203389831,0.152542373,2,103.3095522,250,250,0.092043908,0.880681818,2.993506494,0.128110599,0.311688312,14.75,235638,4,SOM
2509,124,122.9932993,250,250,189.0908559,0.02,2.597488058,0.128383064,0.040322581,0,0.080645161,5,123.84,13,296,0.026710717,0.880136054,1.417142857,0,0.095238095,17.71428571,192000,7,SOM
2510,29,131.1776903,268,246.5,164.6814881,0.98,37.72695669,0.963977034,0.068965517,0.068965517,0.172413793,2,93.45362818,0,0,0.016036119,0.995283019,1.556603774,0.075829384,0.094339623,14.5,243013,2,SOM
2511,89,128.4064115,247.5,278.5,179.5801461,0.87,16.09829699,0.677139341,0.078651685,0.168539326,0.224719101,7,35.56907374,0,0,0.012825689,0.959270073,1.372262774,0.155227515,0.072992701,17.8,247500,5,SOM
2512,79,118.5551694,249.5,256,171.8997199,0.88,17.26563909,0.715438577,0.050632911,0.17721519,0.151898734,4,49.19567244,328,206,0.107824965,0.955271565,1.984025559,0.225035834,0.319488818,11.28571429,180420,7,SOM
2513,94,95.82926893,229.5,309,131.2994039,0.8,14.25066213,0.680511366,0.031914894,0.180851064,0.095744681,3,57.19015187,341,264,1.39E-17,0.895238095,3.733333333,0.180851064,0.066666667,13.42857143,172746,7,SOM
2514,74,116.2481931,251,252,159.454985,0.89,18.22143564,0.618977739,0.040540541,0.121621622,0.162162162,3,62.37794676,0,0,0.011031357,0.873397436,2.685897436,0.121100917,0.064102564,18.5,246512,4,SOM
2515,34,122.552237,248,250,193.4491412,0.01,0.471008216,0.006644614,0.029411765,0,0.117647059,1,193.4491412,250,250,0.023384611,0.911255411,3.645021645,0,0.144300144,8.5,170400,4,SOM
2516,49,143.9343491,267.5,246,202.1229728,0.96,23.57626661,0.89756145,0.06122449,0.142857143,0.06122449,3,46.67102198,0,0,0.015716851,0.924528302,1.405660377,0.150510204,0.094339623,12.25,233766,4,SOM
2517,34,133.6102145,249.5,252,190.5476526,0.99,28.34381747,0.528440723,0.029411765,0.294117647,0.029411765,1,163.7478422,0,0,0,1,1.411764706,0.294117647,0.058823529,17,236075,2,SOM
2518,29,128.4589982,260.5,270.5,191.8051856,0.97,27.0297223,0.522711948,0.068965517,0.103448276,0.172413793,2,126.3785404,0,0,2.78E-17,0.966666667,1.3,0.103448276,0.1,9.666666667,246012,3,SOM
2519,129,122.3613429,251,250,188.2838769,0.79,14.21362325,0.599505998,0.100775194,0.062015504,0.263565891,13,39.24352556,0,0,0.012160948,0.903703704,1.340740741,0.058401639,0.074074074,16.125,247005,8,SOM
2520,59,115.6516012,271,239,169.9892838,0.93,15.38087715,0.58224925,0.050847458,0.050847458,0.152542373,3,78.97108618,250,250,0.11172618,0.875,3.478873239,0.105969148,0.348591549,9.833333333,206100,6,SOM
2521,29,122.6545456,248.5,250,191.1750868,0.07,1.013226843,0.012246837,0.034482759,0,0.172413793,1,191.1750868,286,351,0.059796402,0.97467488,2.924024641,0,0.201232033,9.666666667,166000,3,SOM
2522,99,131.6431598,249,249.5,197.3876955,0.87,14.49669482,0.546455032,0.050505051,0.141414141,0.151515152,5,60.14034762,250,250,6.94E-18,0.99,2.05,0.141414141,0.05,19.8,248502,5,SOM
2523,174,120.225228,242.5,252,183.2733427,0.63,12.50235445,0.771529759,0.022988506,0.114942529,0.068965517,4,64.72573391,250,250,1.39E-17,0.915789474,5.421052632,0.114942529,0.052631579,17.4,239568,10,SOM
2524,94,121.5841214,248,250.5,194.1653552,0.89,15.60845259,0.595124208,0.063829787,0.138297872,0.20212766,6,57.72674663,250,250,0.027552086,0.837962963,1.222222222,0.108655617,0.092592593,15.66666667,244528,6,SOM
2525,34,142.7842554,250.5,241,206.8105626,0.98,27.12309852,0.542717958,0.058823529,0.117647059,0.088235294,2,119.7043002,59,11,1.39E-17,0.944444444,1.75,0.117647059,0.083333333,11.33333333,229614,3,SOM
2526,109,129.084805,248,252.5,186.1966166,0.81,15.35483591,0.63416489,0.009174312,0.091743119,0.091743119,1,173.9122899,0,0,0.066000737,0.868522815,4.69837587,0.09839715,0.229698376,18.16666667,248000,6,SOM
2527,114,115.5259249,265,245.5,159.7297492,0.78,14.78579594,0.650769398,0.043859649,0.114035088,0.105263158,5,52.2807162,0,0,0.028920274,0.953359426,4.222113503,0.111871365,0.097847358,19,240578,6,SOM
2528,39,126.8244518,286,253,177.4203796,0.95,26.53168478,0.664129459,0.076923077,0.179487179,0.205128205,3,59.6560432,0,0,0.039975459,0.910221413,3.571125265,0.174941686,0.208067941,5.571428571,248000,7,SOM
2529,104,120.8767387,241,250,188.0042196,0,1.236131861,0.054148454,0.048076923,0,0.096153846,5,121.6809524,250,250,0,0.962962963,1.75,0,0.083333333,11.55555556,184000,9,SOM
2530,149,132.6339341,252,244.5,206.5323706,0.76,10.71320868,0.50495875,0.073825503,0.161073826,0.214765101,11,39.63254111,250,250,0.082760874,0.987249545,1.909836066,0.193726937,0.273224044,16.55555556,240560,9,SOM
2531,74,122.3484564,247,250,188.6961892,0.03,0.736271616,0.022393406,0.067567568,0,0.148648649,5,123.0742857,121,359,0.020019019,0.901587302,1.322222222,0,0.111111111,10.57142857,184800,7,SOM
2532,69,121.7213767,244.5,250,189.9882098,0.01,2.013618232,0.058101103,0.072463768,0,0.144927536,5,124.1153846,250,250,0.037931738,0.996212121,2.522727273,0,0.227272727,5.75,182000,12,SOM
2533,119,120.6258939,240,250,184.7120744,0.02,2.73678668,0.135151072,0.042016807,0,0.084033613,5,118.9565217,497,433,0.010015827,0.861260908,1.240219629,0,0.06863418,17,194800,7,SOM
2534,124,123.713501,251,250,190.6172149,0.8,12.03321409,0.503147967,0.056451613,0.169354839,0.169354839,7,55.86505957,250,250,0.010485434,0.980572597,2.141104294,0.164754953,0.061349693,20.66666667,242060,6,SOM
2535,84,135.3882712,247.5,249.5,209.1219446,0.92,14.41560552,0.533614357,0.035714286,0.047619048,0.19047619,3,108.8650159,250,250,0.031752183,0.950162674,10.32919255,0.041400778,0.207039337,6,243033,14,SOM
2536,49,123.2357869,250,250,189.0484979,0.04,0.840948366,0.016779057,0.020408163,0,0,1,189.0484979,224,477,0.032709566,0.940074906,2.820224719,0,0.112359551,16.33333333,192150,3,SOM
2537,79,120.4852469,248,248.5,174.8554138,0.89,18.99810976,0.731775271,0.101265823,0.164556962,0.240506329,8,33.58978789,250,250,0.092953904,0.979754601,1.441717791,0.240450845,0.303680982,15.8,241542,5,SOM
2538,139,137.5002641,260.5,254,198.3153121,0.75,14.58125574,0.754189181,0.028776978,0.143884892,0.129496403,4,50.38098234,0,0,0.017346551,0.941494149,6.04950495,0.143403442,0.099009901,12.63636364,249500,11,SOM
2539,89,124.2080112,242,254,188.8381021,0.88,16.83353581,0.547246795,0.02247191,0.078651685,0.101123596,2,109.8841123,358,123,0.017784593,0.89256987,7.2,0.075454407,0.122699387,9.888888889,230364,9,SOM
2540,64,137.0465471,248.5,251.5,202.0311189,0.95,23.41286647,0.658103472,0.03125,0.140625,0.078125,2,93.89428761,0,0,0.091471568,0.991791045,3.020895522,0.137697517,0.295522388,16,248500,4,SOM
2541,74,122.476752,247,250,188.2583775,0.03,2.783176581,0.0831852,0.067567568,0,0.135135135,5,122.1314286,36,296,0.010830665,0.832352941,0.747058824,0,0.058823529,18.5,184800,4,SOM
2542,49,133.7455581,250,243,187.5743501,0.97,25.5724854,0.631928718,0.040816327,0.265306122,0.142857143,2,83.70962984,0,0,0.088308296,0.870668317,1.388613861,0.233830846,0.237623762,12.25,238135,4,SOM
2543,84,128.3391566,249,249.5,193.1347201,0.92,18.16175302,0.576876898,0.047619048,0.083333333,0.142857143,4,83.70378715,0,0,0.036081708,0.986666667,3.08,0.087837838,0.133333333,14,246012,6,SOM
2544,44,122.6320411,247,250,187.2422446,0.04,1.672479346,0.030271493,0.022727273,0,0.136363636,1,187.2422446,10,286,0.041464438,0.963709677,3.85483871,0,0.161290323,11,182800,4,SOM
2545,59,121.9982239,245,249,184.5836298,0.95,15.02126016,0.430949265,0.033898305,0.084745763,0.101694915,2,106.9770076,273,46,0.021752804,0.892561983,2.223140496,0.067901235,0.082644628,19.66666667,243024,3,SOM
2546,74,127.251641,247,259.5,188.1278541,0.92,15.96312907,0.57140954,0.054054054,0.094594595,0.094594595,4,67.51431654,250,250,0,0.925,5.75,0.094594595,0.125,7.4,232794,10,SOM
2547,69,121.7213767,244.5,250,189.9882098,0.01,2.013618232,0.058101103,0.072463768,0,0.144927536,5,124.1153846,250,250,0.066994281,0.955026455,2.166666667,0,0.238095238,7.666666667,182000,9,SOM
2548,79,143.546785,268,252.5,197.7153938,0.88,19.74462939,0.842557295,0.025316456,0.113924051,0.075949367,2,70.53998877,250,250,1.39E-17,0.822916667,2.166666667,0.113924051,0.041666667,19.75,224730,4,SOM
2549,134,119.5520465,249,249.5,183.5949824,0.77,13.56655584,0.599120366,0.029850746,0.089552239,0.156716418,4,77.24568165,250,250,0.025453097,0.998701688,9.638370119,0.0936,0.169779287,7.882352941,245508,17,SOM
2550,84,113.5084747,253.5,229,166.8196168,0.88,15.44897524,0.580884895,0.071428571,0.238095238,0.130952381,6,42.01863223,250,250,0,1,5.5,0.238095238,0.166666667,6,222006,14,SOM
2551,94,122.2194127,247,250,190.2884727,0,0.43296421,0.016693019,0.053191489,0,0.106382979,5,124.5263158,250,250,0.126668486,0.890550239,2.315789474,0,0.468899522,11.75,187200,8,SOM
2552,134,126.7921663,252,254,192.6257808,0.78,10.56458633,0.51041041,0.059701493,0.186567164,0.223880597,8,44.7229735,250,250,0.016218598,0.99905303,3.822916667,0.194312796,0.104166667,12.18181818,241080,11,SOM
2553,84,122.1282983,241.5,239,161.2361482,0.84,21.09833419,1.033390114,0.023809524,0.154761905,0.095238095,2,70.9171328,276,0,0.018341062,0.891428571,3.59,0.147435897,0.1,12,200343,7,SOM
2554,194,119.0781894,234,250,183.853675,0,2.545033398,0.208913184,0.025773196,0,0.051546392,5,117.3489879,270,196,0.02535068,0.920702351,1.734069669,0,0.084961767,21.55555556,182400,9,SOM
2555,54,117.9476291,246,240.5,175.9312338,0.95,25.97036386,0.690060846,0.074074074,0.240740741,0.203703704,4,55.75529522,349,274,0.055083352,0.883928571,1.9375,0.269360269,0.208333333,7.714285714,222306,7,SOM
2556,54,122.2664325,247,250,189.1796891,0.04,0.43073086,0.009589465,0.092592593,0,0.203703704,5,123.3818182,332,335,0.029450607,0.992736077,1.457627119,0,0.169491525,7.714285714,180000,7,SOM
2557,129,117.7647192,249,250,173.1920056,0.76,13.07165507,0.596871059,0.046511628,0.093023256,0.170542636,6,51.52252329,48,493,0.014227144,0.99371662,5.393025448,0.096427442,0.094250707,14.33333333,240560,9,SOM
2558,34,125.0045962,254,247.5,195.5275927,0.98,29.29694769,0.681796402,0.117647059,0.235294118,0.205882353,4,51.53515778,250,250,0.039922146,0.730563003,0.595174263,0.218960245,0.131367292,11.33333333,239608,3,SOM
2559,94,130.9938873,250.5,253,201.3892573,0.89,14.50045105,0.52140203,0.063829787,0.223404255,0.14893617,6,52.25428595,285,495,0.008348742,0.857939394,1.06969697,0.230714891,0.060606061,18.8,241570,5,SOM
2560,109,121.0428542,242,250,186.2574951,0.02,3.362809553,0.149774728,0.04587156,0,0.091743119,5,120.1619048,454,296,6.94E-18,0.915966387,1.294117647,0,0.058823529,15.57142857,184800,7,SOM
2561,99,122.9751336,249.5,250,191.3004874,0,1.829168824,0.073935684,0.050505051,0,0.101010101,5,126.1842105,250,250,0.031394075,0.950086059,1.493975904,0,0.120481928,14.14285714,190000,7,SOM
2562,69,122.8022242,244.5,250,185.8517903,0.03,4.438930272,0.124932764,0.072463768,0,0.144927536,5,120.6153846,0,0,2.08E-17,0.8625,0.7,0,0.05,17.25,212400,4,SOM
2563,89,117.5201486,249.5,249,176.573585,0.87,17.82223347,0.634815811,0.06741573,0.258426966,0.191011236,6,43.24787418,250,250,0.017286455,0.90052146,3.327316486,0.265924276,0.120336943,9.888888889,219252,9,SOM
2564,94,115.5677034,250,246.5,161.3968977,0.85,17.59199643,0.714433454,0.031914894,0.191489362,0.106382979,3,61.59702503,422,160,0.045037665,0.919191919,6.151515152,0.186813187,0.151515152,10.44444444,246500,9,SOM
2565,89,126.0041099,248,253.5,193.2767468,0.89,14.0957078,0.576686007,0.033707865,0.123595506,0.101123596,3,90.22556464,142,259,0.008987923,0.815911873,2.545899633,0.128262826,0.06119951,17.8,238576,5,SOM
2566,184,118.2103971,250.5,244,172.8347853,0.58,12.60084393,0.753428203,0.070652174,0.358695652,0.108695652,13,22.18889076,250,250,0.016813452,0.964639321,2.198019802,0.370234604,0.099009901,13.14285714,242514,14,SOM
2567,69,128.8468789,253.5,249,202.9777403,0.94,16.03805935,0.5379517,0.086956522,0.275362319,0.173913043,6,50.04820574,250,250,0.084701174,0.824823944,1.003521127,0.334044824,0.338028169,17.25,239598,4,SOM
2568,94,127.0502075,248,157.5,159.9819919,0.74,16.59104943,0.957359367,0.021276596,0.159574468,0.063829787,2,58.91435403,0,117,0.017953112,0.912716913,5.983682984,0.166713961,0.116550117,10.44444444,148005,9,SOM
2569,89,128.464197,250,253,192.0347844,0.89,13.51846367,0.502427668,0.078651685,0.112359551,0.191011236,7,51.2290382,0,0,0.020809628,0.923066064,3.925465839,0.10032115,0.155279503,8.090909091,248502,11,SOM
2570,84,102.0622793,211.5,250.5,150.7869641,0.86,15.89223459,0.636188364,0.035714286,0.119047619,0.095238095,3,68.31953199,51,299,0.023318473,0.958664313,7.383495146,0.119073193,0.161812298,7.636363636,199101,11,SOM
2571,69,122.8022242,244.5,250,185.8517903,0.03,4.438930272,0.124932764,0.072463768,0,0.144927536,5,120.6153846,0,0,0.009969876,0.910465925,0.748261474,0,0.069541029,17.25,212400,4,SOM
2572,69,122.8022242,244.5,250,185.8517903,0.03,4.438930272,0.124932764,0.072463768,0,0.144927536,5,120.6153846,0,0,0.043775194,0.876608187,1.067251462,0,0.14619883,13.8,212400,5,SOM
2573,64,122.2130259,247,250,191.0587124,0.01,0.522107416,0.013773126,0.078125,0,0.15625,5,124.8153846,250,250,0.025339182,0.893939394,1.681818182,0,0.151515152,8,182400,8,SOM
2574,94,120.690585,244,247.5,177.2945122,0.85,16.71864182,0.593413743,0.031914894,0.117021277,0.170212766,3,71.53008674,0,0,0.08018973,0.890070922,4.138297872,0.145916335,0.265957447,15.66666667,241072,6,SOM
2575,139,174.7294427,251,247,219.5324916,0.63,18.10198709,1.170199793,0.021582734,0.136690647,0.057553957,3,44.25696095,0,0,0.100415076,0.926658163,4.954081633,0.133516862,0.484693878,17.375,246000,8,SOM
2576,59,131.6347414,248.5,241,185.2975111,0.95,11.72740396,0.411156385,0.084745763,0.237288136,0.203389831,5,43.078263,470,155,2.78E-17,0.983333333,1.6,0.237288136,0.1,9.833333333,231840,6,SOM
2577,29,118.823564,257,230.5,174.3590639,0.99,29.03099384,0.518797198,0.034482759,0.172413793,0.137931034,1,164.6657113,250,250,0.014055853,0.85,1.415384615,0.167420814,0.076923077,14.5,208086,2,SOM
2578,119,128.8077566,244,251,195.2534678,0.83,15.19253943,0.658823465,0.075630252,0.285714286,0.151260504,9,38.84488347,0,0,0.012743544,0.968413978,1.431899642,0.28845709,0.088709677,14.875,244000,8,SOM
2579,89,119.372873,249,319.5,158.2051399,0.82,18.11368882,0.946407049,0.033707865,0.168539326,0.101123596,3,49.51956547,250,250,0.037403249,0.911470823,2.592326139,0.183950888,0.119904077,14.83333333,178782,6,SOM
2580,139,128.8626963,250,251,190.015253,0.76,11.27992452,0.552625982,0.043165468,0.201438849,0.122302158,6,44.07542856,250,250,0.015728015,0.92302184,5.312567132,0.192397207,0.107411386,11.58333333,247008,12,SOM
2581,79,139.1421266,249.5,236,210.7378987,0.92,14.52964902,0.533390066,0.075949367,0.113924051,0.202531646,6,45.52183993,388,188,0.012705805,0.894843119,1.245107176,0.114389863,0.093196645,13.16666667,230770,6,SOM
2582,154,127.5370257,248,248.5,196.5589469,0.73,11.4490935,0.561449406,0.038961039,0.051948052,0.136363636,6,66.29222071,0,0,0,0.905882353,4.352941176,0.051948052,0.058823529,15.4,246512,10,SOM
2583,184,122.9491713,249.5,250,188.5627453,0.62,11.55102446,0.590077456,0.048913043,0.179347826,0.173913043,9,38.44904916,250,250,0.017803566,0.959329315,4.4204947,0.181640907,0.11778563,10.82352941,248502,17,SOM
2584,34,120.2748749,246.5,218.5,186.1246492,0.99,27.54499724,0.64187558,0.058823529,0.117647059,0.235294118,2,80.12186894,117,410,0.013018789,0.760407569,1.800873362,0.12136294,0.087336245,11.33333333,197547,3,SOM
2585,54,131.3112354,252,245.5,187.5982545,0.96,20.40124487,0.726608212,0.055555556,0.055555556,0.12962963,3,63.5675995,250,250,2.78E-17,0.964285714,4,0.055555556,0.142857143,6.75,196830,8,SOM
2586,49,118.5017398,250,237.5,171.0145235,0.96,24.00396345,0.60947846,0.06122449,0.081632653,0.183673469,3,78.42238013,500,159,0.042696508,0.815246637,3.094170404,0.064906491,0.147982063,9.8,231632,5,SOM
2587,104,130.6716041,259.5,245.5,193.0669359,0.83,16.7097615,0.82400721,0.038461538,0.259615385,0.076923077,4,36.40659395,456,161,0.027267574,0.841194969,1.660377358,0.237383178,0.094339623,17.33333333,209781,6,SOM
2588,134,124.3489575,248,251.5,187.9077217,0.75,12.45662281,0.630558688,0.029850746,0.28358209,0.126865672,4,54.41542094,0,0,0.011918598,0.903626295,4.631028939,0.281605219,0.080385852,14.88888889,245025,9,SOM
